SQUARE_FT,TARGET(PRICE_IN_LACS)
1360.869565,62.6
1360.852801,60
1360.714286,38.1
1360.435339,170
1360.416667,65.3
1360.355358,49
1360.355358,49
1360.294118,37
1360.245722,62
1360.188334,52
1360.183713,77
1360.153257,35.5
1360.129923,67
1360.123648,44
1360.103627,63
1360.103627,42
1360.092884,82
1360.081605,40
1360.081605,40
1360.078278,69.5
1360.039565,55
1360.020529,53
1360.020529,53
1360.015543,70
1360.015543,70
1360,47.6
1360,61.2
1360,61.2
1360,54.4
1360,51
1359.969987,290
1359.927471,60
1359.81217,69.5
1359.663866,80.9
1359.649123,31
1359.466222,65.2
1359.434475,25
1359.263906,130
1359.197677,51.5
1359.084406,95
1359.084406,95
1359.084406,38
1359.031381,55
1358.936484,92
1358.823529,46.2
1358.818734,150
1358.583779,33
1358.572593,150
1358.490566,72
1358.411703,39
1358.381503,47
1358.30712,47.5
1358.300184,280
1358.234295,40
1358.234295,40
1358.203549,75
1358.152912,170
1358.134042,92
1358.080579,90
1358.064516,42.1
1358.042156,96
1358.024691,110
1358.024691,33
1358.024691,38.5
1357.868615,290
1357.466063,120
1357.166501,41
1357.115161,35
1357.082273,80
1357.027464,42
1357.019492,55
1356.6987,120
1356.620634,33.4
1356.521739,62.4
1356.456044,79
1356.36779,47.5
1356.315343,48
1356.25,43.4
1356.238698,75
1356.223176,79
1356.187606,72
1356.174161,57
1356.132075,46
1356.132075,46
1356.090718,58
1356.085433,120
1356.018008,750
1355.990388,79
1355.980588,95
1355.792933,49.5
1355.761988,54
1355.421687,36
1355.33294,46
1355.202121,40.9
1355.199135,75.2
1355.180485,110
1355.166573,72
1355.156635,77
1355.140187,58
1355.08346,89.3
1355.052616,94
1355.019892,57.9
1355.01355,85
1355.01355,130
1355.01355,70
1355.01355,140
1355.01355,55
1355.01355,120
1355.01355,70
1355.01355,50
1355,54.2
1354.916067,56.5
1354.912632,47.3
1354.81118,63.5
1354.748603,67.9
1354.679803,44
1354.605659,45
1354.462955,300
1354.285714,47.4
1354.279523,50
1354.264292,57.8
1354.17949,220
1354.166667,130
1354.14222,57.7
1354.096141,80
1354.025622,260
1353.679547,55
1353.271534,200
1353.271028,72.4
1353.236607,48.5
1353.179973,50
1353.057911,75
1353.053702,290
1353.046595,60.4
1353.039134,130
1352.502662,50.8
1352.459016,52.8
1352.459016,33
1352.386565,45.9
1352.313167,38
1352.221507,63
1352.169526,67
1352.163462,45
1352.112676,120
1352.045182,79
1352.045182,79
1352.036505,80
1352.028042,270
1352.002409,44.9
1351.849576,110
1351.849576,110
1351.68346,110
1351.351351,240
1351.351351,240
1351.351351,35
1351.152886,92
1351.097767,72
1351.019406,55
1351.019406,110
1350.98622,100
1350.936445,220
1350.894968,80
1350.795795,230
1350.621286,25
1350.621286,25
1350.482315,21
1350.438893,40
1350.438893,40
1350.438893,40
1350.438893,20
1350.438893,40
1350.438893,40
1350.438893,40
1350.435624,27.9
1350.403367,38.5
1350.390903,38
1350.390903,38
1350.390903,38
1350.390903,38
1350.364964,37
1350.353737,43.9
1350.337584,36
1350.337584,36
1350.337584,36
1350.337584,36
1350.318471,53
1350.318471,53
1350.308642,35
1350.308642,35
1350.308642,35
1350.308642,35
1350.308642,35
1350.308642,35
1350.298624,52
1350.279851,57.9
1350.277998,51
1350.277998,51
1350.256549,50
1350.256549,50
1350.256549,50
1350.256549,50
1350.256549,50
1350.256549,50
1350.256549,50
1350.256549,50
1350.245499,49.5
1350.2285,65
1350.2285,65
1350.2285,65
1350.2285,65
1350.21097,32
1350.21097,48
1350.21097,32
1350.21097,80
1350.21097,80
1350.21097,80
1350.21097,32
1350.21097,48
1350.21097,80
1350.21097,48
1350.21097,48
1350.21097,16
1350.21097,48
1350.21097,32
1350.21097,32
1350.192885,31.5
1350.186728,47
1350.186728,47
1350.186728,47
1350.186728,47
1350.186728,47
1350.174216,31
1350.174216,93
1350.174216,31
1350.174216,62
1350.16835,40.1
1350.166579,77
1350.166579,77
1350.154936,61
1350.151004,76
1350.135014,60
1350.135014,60
1350.135014,30
1350.135014,75
1350.135014,45
1350.135014,30
1350.135014,45
1350.135014,60
1350.135014,75
1350.135014,45
1350.135014,60
1350.135014,75
1350.135014,60
1350.135014,75
1350.135014,120
1350.135014,45
1350.135014,45
1350.135014,30
1350.135014,90
1350.135014,60
1350.135014,45
1350.135014,75
1350.135014,60
1350.131628,35.9
1350.131628,35.9
1350.129199,41.8
1350.124801,59.5
1350.121359,44.5
1350.114416,59
1350.10172,73
1350.101185,46.7
1350.096712,34.9
1350.09311,29
1350.09311,29
1350.09311,29
1350.09311,58
1350.088275,130
1350.08438,72
1350.08438,72
1350.078493,86
1350.078493,43
1350.078493,43
1350.078493,86
1350.074254,100
1350.074254,100
1350.074254,100
1350.074254,100
1350.074254,100
1350.074254,200
1350.063532,85
1350.063532,85
1350.063532,85
1350.063532,42.5
1350.063532,85
1350.063532,85
1350.059065,240
1350.048216,42
1350.048216,56
1350.048216,84
1350.048216,350
1350.048216,140
1350.048216,280
1350.048216,70
1350.048216,70
1350.048216,210
1350.048216,70
1350.048216,280
1350.048216,70
1350.040079,320
1350.037801,250
1350.033751,180
1350.032531,41.5
1350.032531,41.5
1350.032531,83
1350.030259,290
1350.028688,400
1350.024546,55
1350.024546,55
1350.024546,110
1350.024546,55
1350.024546,110
1350.024546,55
1350.024546,110
1350.024546,55
1350.024546,55
1350.018173,260
1350.018173,260
1350.016464,41
1350.016464,41
1350.016464,410
1350.0135,150
1350.0135,150
1350.009927,68
1350.007105,95
1350.007105,95
1350.007105,95
1350,81
1350,54
1350,56.7
1350,27
1350,54
1350,37.8
1350,27
1350,54
1350,27
1350,43.2
1350,54
1350,27
1350,81
1350,54
1349.983125,40
1349.983125,80
1349.983125,120
1349.948079,65
1349.948079,65
1349.948079,65
1349.941707,220
1349.932503,90
1349.892009,75
1349.892009,150
1349.892009,100
1349.877284,99
1349.877284,99
1349.872309,37
1349.872309,37
1349.872309,37
1349.854996,51.2
1349.849135,85
1349.831271,36
1349.831271,24
1349.831271,24
1349.831271,36
1349.831271,60
1349.826389,31.1
1349.812978,83
1349.792755,74.9
1349.78789,35
1349.741961,68
1349.741961,68
1349.693252,55
1349.693252,55
1349.693252,55
1349.634805,42.5
1349.55015,40.5
1349.527665,40
1349.527665,30
1349.325337,45
1349.295775,47.9
1349.163519,50
1349.141455,33
1349.116873,35.9
1349.1006,40.5
1349.056604,71.5
1349.037514,260
1349.007516,70
1348.888889,60.7
1348.888889,60.7
1348.80592,40.1
1348.717949,52.6
1348.604614,83.6
1348.604614,83.6
1348.604614,83.6
1348.558999,74.4
1348.387097,41.8
1348.314607,48
1348.314607,36
1348.228043,70
1348.079162,57.9
1348.020336,700
1348.016342,650
1347.841348,38.4
1347.841348,38.4
1347.812201,42.2
1347.708895,100
1347.708895,60
1347.607996,180
1347.507112,180
1347.368421,38.4
1347.150259,52
1347.068146,34
1346.869712,39.8
1346.869712,39.8
1346.801347,36
1346.718903,55
1346.666667,60.6
1346.471632,220
1346.348031,160
1346.220228,78
1346.194171,64.2
1346.181097,95
1346.153846,70
1346.121487,80
1346.084446,37.3
1346.076188,100
1346.04599,48
1345.990366,95
1345.987921,62.4
1345.89502,40
1345.89502,100
1345.755694,52
1345.730365,220
1345.575431,85
1345.442314,80
1345.390384,61
1345.247447,68.5
1345.236639,110
1345.20277,68
1345.20277,68
1345.20277,68
1345.198675,65
1345.198675,65
1345.198675,65
1345.194185,62
1345.191773,48.4
1345.189238,59
1345.170837,50
1345.163137,47
1345.154387,88
1345.119139,70
1345.111423,67
1345.111423,67
1345.09042,90
1345.083488,58
1345.072145,110
1345.054523,280
1345.054523,280
1345.050215,75
1345.037519,95
1345.032985,210
1345.023413,540
1345.023413,540
1345.017322,66
1345.00427,63
1345.00427,63
1344.967014,63.2
1344.923733,82
1344.87686,160
1344.860711,84
1344.82034,64
1344.743276,55
1344.250275,110
1344.164572,230
1344.164572,230
1344.164572,230
1344.122275,59.8
1344.086022,80
1344.086022,45
1344.086022,65
1344.086022,120
1344.055141,70.2
1343.684682,45
1343.660549,79.8
1343.391547,130
1343.265356,110
1343.232044,38.9
1343.201754,49
1343.170639,71
1343.123209,37.5
1343.101343,77
1343.090033,72.5
1343.070894,37.7
1343.033016,360
1343.002955,100
1342.960289,55.8
1342.945999,190
1342.945999,190
1342.857143,47
1342.826244,74.5
1342.824163,34.9
1342.79476,73.8
1342.539317,210
1342.307692,69.8
1342.281879,100
1342.182891,91
1342.175904,85
1342.161775,75
1342.098055,98
1341.991342,34.1
1341.985365,97.2
1341.96861,230
1341.906626,48
1341.424465,42
1341.418596,36.5
1341.184167,82
1341.136308,110
1341.127923,78
1341.107872,69
1341.090018,65.7
1341.065603,37
1341.021859,300
1341.021859,200
1340.996169,35
1340.816963,43
1340.782123,72
1340.645948,110
1340.588282,170
1340.399002,43
1340.388007,38
1340.225924,70
1340.206186,78
1340.206186,52
1340.206186,57.2
1340.206186,65
1340.183158,60
1340.183158,60
1340.159615,89
1340.155945,110
1340.155945,55
1340.146548,69.5
1340.140396,42
1340.123291,50
1340.123291,50
1340.123291,50
1340.094169,74
1340.083383,180
1340.074313,220
1340.070299,61
1340.068034,130
1340.068034,130
1340.044743,59.9
1340.033501,72
1340.033501,88
1340.003573,75
1340,67
1340,46.9
1340,40.2
1339.972838,59.2
1339.915374,28.5
1339.869281,41
1339.848676,42.5
1339.764202,50
1339.72278,260
1339.660522,73.4
1339.584729,220
1339.584729,220
1339.393939,22.1
1339.285714,60
1339.285714,51
1339.285714,51
1339.285714,49.5
1339.285714,51
1339.218159,53.1
1339.141659,41.5
1339.130435,61.6
1339.069642,49.8
1339.060131,53
1339.053562,51.5
1339.046599,50
1339.046599,50
1339.046599,75
1339.046599,50
1339.046599,50
1339.013999,110
1339.013999,110
1338.825953,52
1338.752092,280
1338.613861,67.6
1338.613861,67.6
1338.51468,31
1338.475499,29.5
1338.457461,50.5
1338.376491,230
1338.240214,160
1338.231435,51
1338.199513,27.5
1338.095238,56.2
1338.055884,34
1338.055884,34
1338.05513,69.9
1338.005734,42
1337.950575,170
1337.873997,55
1337.862556,51.2
1337.593184,62.8
1337.44856,39
1337.345369,40
1337.223438,55
1337.173421,65
1337.086559,95
1337.086559,38
1337.086559,95
1337.067706,54.9
1336.898396,100
1336.898396,55
1336.842105,50.8
1336.784323,470
1336.302895,48
1336.302895,48
1336.184773,78.1
1336.127849,51
1336.073998,78
1335.667834,80.1
1335.605398,290
1335.470085,150
1335.384615,43.4
1335.311573,45
1335.311573,45
1335.250616,65
1335.23233,75
1335.174954,87
1335.137573,29.6
1335.113485,140
1335.055986,62
1335.05407,300
1335.034266,450
1335.028608,42
1335.002086,96
1335,80.1
1334.986173,140
1334.927276,67
1334.85377,99.5
1334.782609,61.4
1334.667048,46.7
1334.615385,34.7
1334.615385,34.7
1334.586466,28.4
1334.546557,220
1334.546557,220
1334.546557,220
1334.289813,27.9
1334.198994,82.2
1334.167188,64
1334.141904,110
1334.044824,250
1333.968556,56
1333.767079,410
1333.333333,44
1333.333333,66
1333.333333,1
1333.333333,160
1333.333333,100
1333.333333,17
1333.010179,110
1332.741004,120
1332.726564,410
1332.55814,57.3
1332.267519,150
1332.149201,90
1332.116788,73
1331.892251,80.1
1331.735251,200
1331.707317,54.6
1331.164029,90
1331.14515,73
1330.944459,260
1330.944459,260
1330.885727,58
1330.72407,340
1330.555556,47.9
1330.304997,41
1330.292664,35
1330.229465,40
1330.229465,160
1330.229465,40
1330.229465,160
1330.203443,85
1330.203443,51
1330.180313,45
1330.180313,90
1330.180313,90
1330.180313,45
1330.150068,39
1330.140995,50
1330.128205,41.5
1330.120482,55.2
1330.108827,55
1330.108827,55
1330.108827,44
1330.082022,120
1330.082022,60
1330.082022,120
1330.066503,76
1330.059341,65
1330.032881,360
1330.027051,59
1330.023054,450
1330.023054,150
1330.023054,75
1330.008313,80
1330.008313,80
1330.008313,240
1330.008313,80
1329.892815,67
1329.787234,40
1329.787234,80
1329.787234,55
1329.665291,29
1329.62963,35.9
1329.626496,110
1329.500539,37
1329.179647,320
1329.080276,100
1328.983931,110
1328.74313,220
1328.74313,220
1328.699918,260
1328.552557,70.4
1328.273245,42
1328.253707,64.5
1328.205128,51.8
1328.181599,55
1328.168235,120
1328.150308,82
1328.125,42.5
1328.050713,41.9
1328.021248,30
1328.021248,40
1327.895286,420
1327.700664,110
1327.345309,39.9
1327.343271,65
1326.963907,75
1326.203209,62
1326.194803,270
1326.10006,66
1326.071513,56
1326.040113,80
1326.040113,80
1325.966851,120
1325.966851,72
1325.718948,130
1325.478645,270
1325.478645,36
1325.478645,27
1325.301205,33
1325.273192,57
1325.255585,35
1325.205407,50
1325.205407,50
1325.181758,40.1
1325.178389,52
1325.158228,67
1325.145443,61.5
1325.130147,56
1325.104375,73
1325.088339,75
1325.088339,75
1325.088339,75
1325.088339,60
1325.069459,62
1325.063434,47
1325.05176,64
1325.019486,51
1325,31.8
1325,79.5
1324.981932,110
1324.981932,110
1324.955117,73.8
1324.949472,59
1324.942034,120
1324.913323,53.5
1324.908276,260
1324.854266,50
1324.854266,50
1324.828263,54
1324.753974,70
1324.132786,71
1323.736246,160
1323.626737,160
1323.591698,250
1323.591698,250
1323.591698,250
1323.591698,250
1323.404255,62.2
1323.308271,44
1323.255814,56.9
1323.251418,49
1323.23521,46.3
1323.218066,75
1323.076923,51.6
1323.001323,70
1322.910403,220
1322.899199,71
1322.751323,30
1322.685301,53
1322.31405,48
1322.204776,160
1322.199026,380
1322.199026,380
1322.051824,50
1322.024935,650
1322.001889,70
1321.81599,32.9
1321.237497,56.8
1321.212121,21.8
1321.132399,46.2
1321.052632,50.2
1321.003963,230
1320.233344,43
1320.217448,51
1320.211234,55
1320.211234,55
1320.197044,67
1320.19338,71
1320.190107,75
1320.190107,75
1320.132013,64
1320.132013,80
1320.132013,52
1320.132013,36
1320.132013,48
1320.132013,36
1320.132013,80
1320.132013,92
1320.086153,190
1320.072333,73
1320.068873,69
1320.064988,65
1320.064988,32.5
1320.052802,110
1320.052802,110
1320.052802,110
1320.052802,110
1320.043103,98
1320.03932,94
1320.035201,45
1320.035201,90
1320.020308,78
1320.007543,280
1320.007543,140
1320.007543,210
1320.007543,210
1320,39.6
1319.957761,50
1319.924576,42
1319.841619,60
1319.648094,45
1319.648094,45
1319.565217,60.7
1319.349147,67.3
1319.230769,34.3
1319.124424,22.9
1319.078034,95
1319.059453,69
1319.047619,55.4
1318.75,63.3
1318.637275,32.9
1318.181818,29
1318.181818,58
1318.154584,110
1318.101933,180
1318.044023,100
1318.031311,410
1318.019205,140
1318.010498,570
1317.829457,68
1317.389542,130
1317.218903,48.5
1317.143445,64
1317.097416,53
1317.027281,70
1316.907392,31
1316.829076,100
1316.789061,52
1316.777963,63.1
1316.61442,33.6
1316.559391,270
1316.455696,26
1316.431009,27
1316.270567,36
1316.261816,110
1316.183069,220
1316.135825,100
1316.104331,55
1316.053848,65.5
1316.026681,73
1315.265046,33
1315.23569,62.5
1315.223238,97.8
1315.212626,60
1315.212626,60
1315.202853,59
1315.125086,57.3
1315.097317,50
1315.097317,50
1315.076971,170
1315.068493,48
1315.068493,120
1315.053162,47
1315.047905,70
1315.047905,70
1315.037164,46
1315.032465,320
1315.020456,45
1315.020456,45
1315.020456,90
1315.0175,650
1315.007429,88.5
1315.002989,66
1315.002989,88
1315,26.3
1315,78.9
1314.967619,400
1314.857894,130
1314.800902,35
1314.789688,96.9
1314.724919,130
1314.444282,180
1314.405889,100
1314.285714,73.6
1314.196784,76
1314.162028,85
1314.108414,72
1314.108414,72
1314.084768,71
1314.060447,140
1313.849041,98
1313.62525,59.1
1313.580968,180
1313.547678,47.8
1313.513514,24.3
1313.485114,180
1313.333333,39.4
1313.255122,150
1313.206149,70.9
1313.206149,70.9
1313.197636,140
1313.197636,60
1313.15722,51.2
1313.149736,72
1313.131313,52
1313.061507,95
1313.054978,69.5
1312.962521,330
1312.903226,40.7
1312.828207,52.5
1312.718786,45
1312.658955,160
1312.623058,120
1312.479493,120
1312.479493,120
1312.241596,73
1312.139962,61.5
1312.106368,150
1312.06046,250
1312,65.6
1311.769991,73
1311.553595,110
1311.303436,50
1311.154599,67
1311.111111,59
1311.111111,47.2
1311.045559,160
1311.020408,80.3
1310.902338,60
1310.902338,240
1310.887264,95
1310.833208,87
1310.370648,35
1310.272537,50
1310.25958,53
1310.249307,33.11
1310.225716,220
1310.219714,65
1310.219714,65
1310.219714,65
1310.211946,68
1310.211946,68
1310.200419,43.8
1310.1983,74
1310.186702,40
1310.186702,80
1310.168043,92
1310.168043,46
1310.147689,55
1310.125398,70
1310.113437,82
1310.100878,100
1310.087675,130
1310.06865,45.8
1310.066551,250
1310.066551,250
1310.043668,45
1310.043668,75
1309.969377,77
1309.955663,65
1309.886955,73
1309.823678,52
1309.662398,45
1309.52381,44
1309.471846,30
1309.255079,58
1309.243257,100
1309.212092,55
1309.186123,120
1309.164149,65
1309.134186,88
1309.090909,90
1309.037901,44.9
1308.885755,46.4
1308.818947,42
1308.734506,45.4
1308.695652,60.2
1308.571429,45.8
1308.571429,45.8
1308.433448,110
1308.258381,48
1308.00269,38.9
1308,32.7
1307.8112,110
1307.317073,26.8
1307.189542,86
1307.103248,99
1307.070707,64.7
1306.884481,33.6
1306.67712,100
1306.67712,100
1306.67712,100
1306.506402,150
1306.506402,150
1306.493758,270
1306.318315,49
1306.25,41.8
1306.240929,54
1306.103063,55
1306.103063,55
1306.076093,92
1306.056403,56.5
1306.021446,47.5
1306.017926,51
1305.948,110
1305.718145,29
1305.625068,120
1305.483029,35
1305.343511,34.2
1305.328112,110
1305.239605,70
1305.220884,65
1305.220884,39
1305.158484,42
1305.158484,42
1305.158484,63
1305.142261,100
1305.142261,50
1305.12433,95
1305.12433,95
1305.114638,37
1305.109024,82
1305.104408,45
1305.104408,90
1305.104408,45
1305.057096,40
1305.057096,160
1305.057096,160
1305.028711,75
1305.007587,43
1304.996271,70
1304.958844,130
1304.915181,150
1304.863582,110
1304.844234,80
1304.80167,100
1304.80167,25
1304.761905,54.8
1304.667402,35.5
1304.595248,91.7
1304.446461,230
1304.438861,62.3
1304.347826,34.5
1304.206065,40
1304.206065,80
1304.064334,60
1304.052997,250
1304.052997,250
1304.034182,470
1304.034182,470
1303.950971,100
1303.930968,68
1303.870436,380
1303.870436,380
1303.707063,230
1303.571429,36.5
1303.538175,140
1303.416814,140
1303.333333,39.1
1303.214596,75
1303.214596,75
1303.171871,53
1303.164829,91
1303.046311,74
1302.985075,87.3
1302.857143,91.2
1302.739726,95.1
1302.559415,57
1302.378256,23
1302.241066,43
1302.083333,30
1302.083333,110
1302.083333,80
1301.960784,16.6
1301.929222,110
1301.89498,90
1301.78421,170
1301.78421,170
1301.714868,230
1301.571709,26.5
1301.405518,25
1301.385593,170
1301.347355,79.2
1301.176471,55.3
1301.115242,70
1301.115242,70
1301.066875,100
1301.034632,210
1301.005322,44
1300.712295,210
1300.712295,210
1300.578035,18
1300.578035,27
1300.510915,28
1300.510915,28
1300.44843,29
1300.390117,40
1300.390117,30
1300.390117,40
1300.390117,40
1300.390117,30
1300.390117,30
1300.390117,20
1300.390117,40
1300.390117,30
1300.390117,30
1300.390117,40
1300.390117,40
1300.348874,41
1300.309598,42
1300.309598,42
1300.309598,21
1300.309598,42
1300.294406,53
1300.294406,26.5
1300.294406,53
1300.294406,53
1300.294406,53
1300.294406,53
1300.284437,32
1300.284437,32
1300.284437,32
1300.284437,32
1300.284437,32
1300.284437,32
1300.284437,32
1300.268097,48.5
1300.264869,54
1300.264869,54
1300.264869,54
1300.264869,54
1300.264869,54
1300.236407,55
1300.236407,55
1300.236407,55
1300.236407,55
1300.236407,55
1300.236407,55
1300.236407,33
1300.236407,44
1300.236407,33
1300.236407,55
1300.236407,55
1300.236407,55
1300.236407,55
1300.213468,67
1300.213468,67
1300.213468,67
1300.21214,190
1300.211416,36.9
1300.208962,56
1300.202254,45
1300.202254,45
1300.202254,45
1300.202254,45
1300.202254,45
1300.202254,45
1300.202254,45
1300.202254,45
1300.191205,34
1300.191205,68
1300.191205,34
1300.191205,34
1300.191205,68
1300.187227,62.5
1300.182482,28.5
1300.178775,80
1300.178775,80
1300.178775,80
1300.178775,80
1300.178775,80
1300.169587,46
1300.169587,46
1300.169587,46
1300.169587,46
1300.169587,23
1300.169587,69
1300.169587,46
1300.169587,46
1300.160514,16.2
1300.156915,58
1300.156915,58
1300.156915,58
1300.156331,49.9
1300.153782,93
1300.148588,35
1300.148588,35
1300.148588,35
1300.148588,70
1300.148588,70
1300.148588,70
1300.148588,70
1300.148588,35
1300.148588,70
1300.148588,70
1300.142248,45.7
1300.138313,47
1300.131062,49.6
1300.12317,95
1300.119095,65.5
1300.108342,60
1300.108342,60
1300.108342,60
1300.108342,48
1300.108342,48
1300.108342,60
